Id,Sentiment,Text Tweet,cleaned_text,label,Text Tweet_len,punct,token,stop,stemmed
52,0,"Miris liat pemerintah, Juara angkat berat se-asia tp tdk ada biaya mengikuti kejurnas.. #miris #hitamputihtrans7 ",miris liat pemerintah  juara angkat berat se asia tp tdk ada biaya mengikuti kejurnas    miris  hitamputihtrans  ,,98,6.1,"['miris', 'liat', 'pemerintah', 'juara', 'angkat', 'berat', 'se', 'asia', 'tp', 'tdk', 'ada', 'biaya', 'mengikuti', 'kejurnas', 'miris', 'hitamputihtrans']","['miris', 'liat', 'pemerintah', 'juara', 'angkat', 'berat', 'se', 'asia', 'tp', 'tdk', 'biaya', 'mengikuti', 'kejurnas', 'miris', 'hitamputihtrans']","['miris', 'liat', 'perintah', 'juara', 'angkat', 'berat', 'se', 'asia', 'tp', 'tdk', 'biaya', 'ikut', 'kejurnas', 'miris', 'hitamputihtrans']"
53,0,"Juara 1 angkat berat Se-Asia, tdk menerima hadiahnya dan tidak bisa ikut kejurnas karena terkendala biaya #hitamputihtrans7",juara   angkat berat se asia  tdk menerima hadiahnya dan tidak bisa ikut kejurnas karena terkendala biaya  hitamputihtrans ,,107,2.8000000000000003,"['juara', 'angkat', 'berat', 'se', 'asia', 'tdk', 'menerima', 'hadiahnya', 'dan', 'tidak', 'bisa', 'ikut', 'kejurnas', 'karena', 'terkendala', 'biaya', 'hitamputihtrans']","['juara', 'angkat', 'berat', 'se', 'asia', 'tdk', 'menerima', 'hadiahnya', 'ikut', 'kejurnas', 'terkendala', 'biaya', 'hitamputihtrans']","['juara', 'angkat', 'berat', 'se', 'asia', 'tdk', 'terima', 'hadiah', 'ikut', 'kejurnas', 'kendala', 'biaya', 'hitamputihtrans']"
54,0,"haruka lain kali kalau diundang ke hitam putih ditolak aja, hostnya ga menghargai kamu",haruka lain kali kalau diundang ke hitam putih ditolak aja  hostnya ga menghargai kamu,,73,1.4000000000000001,"['haruka', 'lain', 'kali', 'kalau', 'diundang', 'ke', 'hitam', 'putih', 'ditolak', 'aja', 'hostnya', 'ga', 'menghargai', 'kamu']","['haruka', 'kali', 'kalau', 'diundang', 'hitam', 'putih', 'ditolak', 'aja', 'hostnya', 'ga', 'menghargai', 'kamu']","['haruka', 'kali', 'kalau', 'undang', 'hitam', 'putih', 'tolak', 'aja', 'hostnya', 'ga', 'harga', 'kamu']"
55,0,Berasa aneh nonton acara Hitam Putih tapi penonton nya anak yg sekolah di sekolah gua #smkjakarta1,berasa aneh nonton acara hitam putih tapi penonton nya anak yg sekolah di sekolah gua  smkjakarta ,,83,1.2,"['berasa', 'aneh', 'nonton', 'acara', 'hitam', 'putih', 'tapi', 'penonton', 'nya', 'anak', 'yg', 'sekolah', 'di', 'sekolah', 'gua', 'smkjakarta']","['berasa', 'aneh', 'nonton', 'acara', 'hitam', 'putih', 'penonton', 'nya', 'anak', 'yg', 'sekolah', 'sekolah', 'gua', 'smkjakarta']","['asa', 'aneh', 'nonton', 'acara', 'hitam', 'putih', 'tonton', 'nya', 'anak', 'yg', 'sekolah', 'sekolah', 'gua', 'smkjakarta']"
56,0,"sedih dengar curhatanmu, Roxana. Semoga Tuhan tunjukkan jalan dan titik terang utk Roxana #hitamputih #pegulat",sedih dengar curhatanmu  roxana  semoga tuhan tunjukkan jalan dan titik terang utk roxana  hitamputih  pegulat,,96,4.2,"['sedih', 'dengar', 'curhatanmu', 'roxana', 'semoga', 'tuhan', 'tunjukkan', 'jalan', 'dan', 'titik', 'terang', 'utk', 'roxana', 'hitamputih', 'pegulat']","['sedih', 'dengar', 'curhatanmu', 'roxana', 'semoga', 'tuhan', 'tunjukkan', 'jalan', 'titik', 'terang', 'utk', 'roxana', 'hitamputih', 'pegulat']","['sedih', 'dengar', 'curhatanmu', 'roxana', 'moga', 'tuhan', 'tunjuk', 'jalan', 'titik', 'terang', 'utk', 'roxana', 'hitamputih', 'gulat']"
57,0,Miris ketika anak Indonesia kesulitan menggunakan Bahasa Indonesa dan lebih nyaman menggunakan bahasa asing #HitamPutihTrans7 #AkuIndonesia,miris ketika anak indonesia kesulitan menggunakan bahasa indonesa dan lebih nyaman menggunakan bahasa asing  hitamputihtrans   akuindonesia,,124,1.6,"['miris', 'ketika', 'anak', 'indonesia', 'kesulitan', 'menggunakan', 'bahasa', 'indonesa', 'dan', 'lebih', 'nyaman', 'menggunakan', 'bahasa', 'asing', 'hitamputihtrans', 'akuindonesia']","['miris', 'anak', 'indonesia', 'kesulitan', 'menggunakan', 'bahasa', 'indonesa', 'lebih', 'nyaman', 'menggunakan', 'bahasa', 'asing', 'hitamputihtrans', 'akuindonesia']","['miris', 'anak', 'indonesia', 'sulit', 'guna', 'bahasa', 'indonesa', 'lebih', 'nyaman', 'guna', 'bahasa', 'asing', 'hitamputihtrans', 'akuindonesia']"
58,0,"Sombongnya mentang2 kaya pake diumumkan, saya host kaya di Hitam Putih Trans7...!!!",sombongnya mentang  kaya pake diumumkan  saya host kaya di hitam putih trans       ,,72,9.700000000000001,"['sombongnya', 'mentang', 'kaya', 'pake', 'diumumkan', 'saya', 'host', 'kaya', 'di', 'hitam', 'putih', 'trans']","['sombongnya', 'mentang', 'kaya', 'pake', 'diumumkan', 'host', 'kaya', 'hitam', 'putih', 'trans']","['sombong', 'mentang', 'kaya', 'pake', 'umum', 'host', 'kaya', 'hitam', 'putih', 'trans']"
59,0,parah banget hitam putih di Trans7. Ngomong sembarang. Yg merusak generasi muda acara kyk gini,parah banget hitam putih di trans   ngomong sembarang  yg merusak generasi muda acara kyk gini,,80,2.5,"['parah', 'banget', 'hitam', 'putih', 'di', 'trans', 'ngomong', 'sembarang', 'yg', 'merusak', 'generasi', 'muda', 'acara', 'kyk', 'gini']","['parah', 'banget', 'hitam', 'putih', 'trans', 'ngomong', 'sembarang', 'yg', 'merusak', 'generasi', 'muda', 'acara', 'kyk', 'gini']","['parah', 'banget', 'hitam', 'putih', 'trans', 'ngomong', 'sembarang', 'yg', 'rusak', 'generasi', 'muda', 'acara', 'kyk', 'gin']"
60,0,Orang bangkrut itu bukan perkara soal uang tetapi bangkrut itu orang yang sudah tidak punya mimpi -BangQomar #HitamPutihT7,orang bangkrut itu bukan perkara soal uang tetapi bangkrut itu orang yang sudah tidak punya mimpi  bangqomar  hitamputiht ,,105,1.9,"['orang', 'bangkrut', 'itu', 'bukan', 'perkara', 'soal', 'uang', 'tetapi', 'bangkrut', 'itu', 'orang', 'yang', 'sudah', 'tidak', 'punya', 'mimpi', 'bangqomar', 'hitamputiht']","['orang', 'bangkrut', 'bukan', 'perkara', 'soal', 'uang', 'bangkrut', 'orang', 'punya', 'mimpi', 'bangqomar', 'hitamputiht']","['orang', 'bangkrut', 'bukan', 'perkara', 'soal', 'uang', 'bangkrut', 'orang', 'punya', 'mimpi', 'bangqomar', 'hitamputiht']"
61,0,Menakutkan Powernya Oma Martha #HitamPutihT7,menakutkan powernya oma martha  hitamputiht ,,40,2.5,"['menakutkan', 'powernya', 'oma', 'martha', 'hitamputiht']","['menakutkan', 'powernya', 'oma', 'martha', 'hitamputiht']","['takut', 'powernya', 'oma', 'martha', 'hitamputiht']"
62,0,"#hitamputihT7 jika hasilnya tdk sesuai dgn apa yg dikehendaki para pendemo akan demo lg, silakah jika ini diartikan sbg pemaksaan kehendak", hitamputiht  jika hasilnya tdk sesuai dgn apa yg dikehendaki para pendemo akan demo lg  silakah jika ini diartikan sbg pemaksaan kehendak,,118,1.7000000000000002,"['hitamputiht', 'jika', 'hasilnya', 'tdk', 'sesuai', 'dgn', 'apa', 'yg', 'dikehendaki', 'para', 'pendemo', 'akan', 'demo', 'lg', 'silakah', 'jika', 'ini', 'diartikan', 'sbg', 'pemaksaan', 'kehendak']","['hitamputiht', 'hasilnya', 'tdk', 'sesuai', 'dgn', 'apa', 'yg', 'dikehendaki', 'pendemo', 'demo', 'lg', 'silakah', 'diartikan', 'sbg', 'pemaksaan', 'kehendak']","['hitamputiht', 'hasil', 'tdk', 'sesuai', 'dgn', 'apa', 'yg', 'hendak', 'demo', 'demo', 'lg', 'sila', 'arti', 'sbg', 'paksa', 'hendak']"
63,0,mulut farhat abas anjay bener di #HitamPutihT7,mulut farhat abas anjay bener di  hitamputiht ,,40,2.5,"['mulut', 'farhat', 'abas', 'anjay', 'bener', 'di', 'hitamputiht']","['mulut', 'farhat', 'abas', 'anjay', 'bener', 'hitamputiht']","['mulut', 'farhat', 'abas', 'anjay', 'bener', 'hitamputiht']"
64,0,Klo episode berikutnya muncul lagi di @HitamPutihT7 saya ga bakal nonton lg hitam putih.. #hitamputiht7,klo episode berikutnya muncul lagi di  hitamputiht  saya ga bakal nonton lg hitam putih    hitamputiht ,,89,4.5,"['klo', 'episode', 'berikutnya', 'muncul', 'lagi', 'di', 'hitamputiht', 'saya', 'ga', 'bakal', 'nonton', 'lg', 'hitam', 'putih', 'hitamputiht']","['klo', 'episode', 'berikutnya', 'muncul', 'hitamputiht', 'ga', 'bakal', 'nonton', 'lg', 'hitam', 'putih', 'hitamputiht']","['klo', 'episode', 'ikut', 'muncul', 'hitamputiht', 'ga', 'bakal', 'nonton', 'lg', 'hitam', 'putih', 'hitamputiht']"
65,0,Yaampun banyak anak kecil yang nonton #hitamputihT7,yaampun banyak anak kecil yang nonton  hitamputiht ,,45,2.1999999999999997,"['yaampun', 'banyak', 'anak', 'kecil', 'yang', 'nonton', 'hitamputiht']","['yaampun', 'banyak', 'anak', 'kecil', 'nonton', 'hitamputiht']","['yaampun', 'banyak', 'anak', 'kecil', 'nonton', 'hitamputiht']"
66,0,Seorang anak yg butuh pengakuan dari sang ayah #hitamPutihT7 @marioteguh,seorang anak yg butuh pengakuan dari sang ayah  hitamputiht   marioteguh,,63,3.2,"['seorang', 'anak', 'yg', 'butuh', 'pengakuan', 'dari', 'sang', 'ayah', 'hitamputiht', 'marioteguh']","['seorang', 'anak', 'yg', 'butuh', 'pengakuan', 'sang', 'ayah', 'hitamputiht', 'marioteguh']","['orang', 'anak', 'yg', 'butuh', 'aku', 'sang', 'ayah', 'hitamputiht', 'marioteguh']"
67,0,Mario Teguh mencampakkan anak nya ? #HitamPutihT7,mario teguh mencampakkan anak nya    hitamputiht ,,43,4.7,"['mario', 'teguh', 'mencampakkan', 'anak', 'nya', 'hitamputiht']","['mario', 'teguh', 'mencampakkan', 'anak', 'nya', 'hitamputiht']","['mario', 'teguh', 'campak', 'anak', 'nya', 'hitamputiht']"
68,0,"Orang tuna netra aja bisa berbagi, kok yg pegang jabatan tinggi korupsi #HitamPutihT7",orang tuna netra aja bisa berbagi  kok yg pegang jabatan tinggi korupsi  hitamputiht ,,73,2.7,"['orang', 'tuna', 'netra', 'aja', 'bisa', 'berbagi', 'kok', 'yg', 'pegang', 'jabatan', 'tinggi', 'korupsi', 'hitamputiht']","['orang', 'tuna', 'netra', 'aja', 'berbagi', 'kok', 'yg', 'pegang', 'jabatan', 'tinggi', 'korupsi', 'hitamputiht']","['orang', 'tuna', 'netra', 'aja', 'bagi', 'kok', 'yg', 'pegang', 'jabat', 'tinggi', 'korupsi', 'hitamputiht']"
69,0,@pandji garing banget sih ni orang #hitamputiht7, pandji garing banget sih ni orang  hitamputiht ,,42,4.8,"['pandji', 'garing', 'banget', 'sih', 'ni', 'orang', 'hitamputiht']","['pandji', 'garing', 'banget', 'sih', 'ni', 'orang', 'hitamputiht']","['pandji', 'garing', 'banget', 'sih', 'ni', 'orang', 'hitamputiht']"
70,0,"kalo sekarang yang nyanyi anak2,, tapi lagu Na ... Terlalu Menyakitkan Memalukan untuk disebutkan #savelaguanak #HitamputihT7",kalo sekarang yang nyanyi anak    tapi lagu na     terlalu menyakitkan memalukan untuk disebutkan  savelaguanak  hitamputiht ,,110,6.4,"['kalo', 'sekarang', 'yang', 'nyanyi', 'anak', 'tapi', 'lagu', 'na', 'terlalu', 'menyakitkan', 'memalukan', 'untuk', 'disebutkan', 'savelaguanak', 'hitamputiht']","['kalo', 'sekarang', 'nyanyi', 'anak', 'lagu', 'na', 'terlalu', 'menyakitkan', 'memalukan', 'disebutkan', 'savelaguanak', 'hitamputiht']","['kalo', 'sekarang', 'nyanyi', 'anak', 'lagu', 'na', 'terlalu', 'sakit', 'malu', 'sebut', 'savelaguanak', 'hitamputiht']"
71,0,bukan maksud ngatain tp cuma bertanya knp hanya orang kecil atau bawah yg ditindes? @HitamPutihT7 #HitamPutihT7,bukan maksud ngatain tp cuma bertanya knp hanya orang kecil atau bawah yg ditindes   hitamputiht   hitamputiht ,,96,3.1,"['bukan', 'maksud', 'ngatain', 'tp', 'cuma', 'bertanya', 'knp', 'hanya', 'orang', 'kecil', 'atau', 'bawah', 'yg', 'ditindes', 'hitamputiht', 'hitamputiht']","['bukan', 'maksud', 'ngatain', 'tp', 'cuma', 'bertanya', 'knp', 'orang', 'kecil', 'bawah', 'yg', 'ditindes', 'hitamputiht', 'hitamputiht']","['bukan', 'maksud', 'ngatain', 'tp', 'cuma', 'tanya', 'knp', 'orang', 'kecil', 'bawah', 'yg', 'ditindes', 'hitamputiht', 'hitamputiht']"
72,0,"Bos kau kalo cowo kerja salah di bentak abis, kalo cewe malah diajakin becanda trus ketawa #MyStupidBoss #HitamPutihT7",bos kau kalo cowo kerja salah di bentak abis  kalo cewe malah diajakin becanda trus ketawa  mystupidboss  hitamputiht ,,101,3.0,"['bos', 'kau', 'kalo', 'cowo', 'kerja', 'salah', 'di', 'bentak', 'abis', 'kalo', 'cewe', 'malah', 'diajakin', 'becanda', 'trus', 'ketawa', 'mystupidboss', 'hitamputiht']","['bos', 'kau', 'kalo', 'cowo', 'kerja', 'salah', 'bentak', 'abis', 'kalo', 'cewe', 'malah', 'diajakin', 'becanda', 'trus', 'ketawa', 'mystupidboss', 'hitamputiht']","['bos', 'kau', 'kalo', 'cowo', 'kerja', 'salah', 'bentak', 'abis', 'kalo', 'cewe', 'malah', 'diajakin', 'becanda', 'trus', 'ketawa', 'mystupidboss', 'hitamputiht']"
73,0,suara sang veteran kalau perlu koruptor di hukum mati! #hitamPutihT7,suara sang veteran kalau perlu koruptor di hukum mati   hitamputiht ,,59,3.4000000000000004,"['suara', 'sang', 'veteran', 'kalau', 'perlu', 'koruptor', 'di', 'hukum', 'mati', 'hitamputiht']","['suara', 'sang', 'veteran', 'kalau', 'perlu', 'koruptor', 'hukum', 'mati', 'hitamputiht']","['suara', 'sang', 'veteran', 'kalau', 'perlu', 'koruptor', 'hukum', 'mati', 'hitamputiht']"
74,0,Kok berita nya ga nyebar sih #HitamPutihT7 #Trans7,kok berita nya ga nyebar sih  hitamputiht   trans ,,43,4.7,"['kok', 'berita', 'nya', 'ga', 'nyebar', 'sih', 'hitamputiht', 'trans']","['kok', 'berita', 'nya', 'ga', 'nyebar', 'sih', 'hitamputiht', 'trans']","['kok', 'berita', 'nya', 'ga', 'nyebar', 'sih', 'hitamputiht', 'trans']"
75,0,"@HitamPutihT7 buta tuh orang, dalem ruangan pake kacamata hitam #HitamPutihT7", hitamputiht  buta tuh orang  dalem ruangan pake kacamata hitam  hitamputiht ,,68,4.3999999999999995,"['hitamputiht', 'buta', 'tuh', 'orang', 'dalem', 'ruangan', 'pake', 'kacamata', 'hitam', 'hitamputiht']","['hitamputiht', 'buta', 'tuh', 'orang', 'dalem', 'ruangan', 'pake', 'kacamata', 'hitam', 'hitamputiht']","['hitamputiht', 'buta', 'tuh', 'orang', 'dalem', 'ruang', 'pake', 'kacamata', 'hitam', 'hitamputiht']"
76,0,Ya dunia jadi terharu kepergian mbak jupe @hitamputih_trans7,ya dunia jadi terharu kepergian mbak jupe  hitamputih trans ,,53,3.8,"['ya', 'dunia', 'jadi', 'terharu', 'kepergian', 'mbak', 'jupe', 'hitamputih', 'trans']","['dunia', 'jadi', 'terharu', 'kepergian', 'mbak', 'jupe', 'hitamputih', 'trans']","['dunia', 'jadi', 'haru', 'pergi', 'mbak', 'jupe', 'hitamputih', 'trans']"
77,0,jadi gitu nasib atlet kita ya? @KEMENPORA_RI #HitamputihT7,jadi gitu nasib atlet kita ya   kemenpora ri  hitamputiht ,,51,7.8,"['jadi', 'gitu', 'nasib', 'atlet', 'kita', 'ya', 'kemenpora', 'ri', 'hitamputiht']","['jadi', 'gitu', 'nasib', 'atlet', 'kemenpora', 'ri', 'hitamputiht']","['jadi', 'gitu', 'nasib', 'atlet', 'kemenpora', 'ri', 'hitamputiht']"
78,0,knp ya seorang sahabat bs lupa dg sahabatnya bila sudah bertemu teman lama / barunya? #HitamPutihT7,knp ya seorang sahabat bs lupa dg sahabatnya bila sudah bertemu teman lama   barunya   hitamputiht ,,84,3.5999999999999996,"['knp', 'ya', 'seorang', 'sahabat', 'bs', 'lupa', 'dg', 'sahabatnya', 'bila', 'sudah', 'bertemu', 'teman', 'lama', 'barunya', 'hitamputiht']","['knp', 'seorang', 'sahabat', 'bs', 'lupa', 'dg', 'sahabatnya', 'bila', 'bertemu', 'teman', 'lama', 'barunya', 'hitamputiht']","['knp', 'orang', 'sahabat', 'bs', 'lupa', 'dg', 'sahabat', 'bila', 'temu', 'teman', 'lama', 'baru', 'hitamputiht']"
79,0,"Baby tatan nangis ngeliat daddy, @HitamPutihT7 #hitamputiht7",baby tatan nangis ngeliat daddy   hitamputiht   hitamputiht ,,54,5.6000000000000005,"['baby', 'tatan', 'nangis', 'ngeliat', 'daddy', 'hitamputiht', 'hitamputiht']","['baby', 'tatan', 'nangis', 'ngeliat', 'daddy', 'hitamputiht', 'hitamputiht']","['baby', 'tatan', 'nang', 'ngeliat', 'daddy', 'hitamputiht', 'hitamputiht']"
80,0,angkat topi dan tundukkan kepala buat mbah simpen #hitamputihtrans7,angkat topi dan tundukkan kepala buat mbah simpen  hitamputihtrans ,,59,1.7000000000000002,"['angkat', 'topi', 'dan', 'tundukkan', 'kepala', 'buat', 'mbah', 'simpen', 'hitamputihtrans']","['angkat', 'topi', 'tundukkan', 'kepala', 'buat', 'mbah', 'simpen', 'hitamputihtrans']","['angkat', 'topi', 'tunduk', 'kepala', 'buat', 'mbah', 'simpen', 'hitamputihtrans']"
81,0,toleransi umat beragama macam apa yg diterapkan di Serang Banten? Toleransi hanya mitos #hitamPutihT7,toleransi umat beragama macam apa yg diterapkan di serang banten  toleransi hanya mitos  hitamputiht ,,88,2.3,"['toleransi', 'umat', 'beragama', 'macam', 'apa', 'yg', 'diterapkan', 'di', 'serang', 'banten', 'toleransi', 'hanya', 'mitos', 'hitamputiht']","['toleransi', 'umat', 'beragama', 'macam', 'apa', 'yg', 'diterapkan', 'serang', 'banten', 'toleransi', 'mitos', 'hitamputiht']","['toleransi', 'umat', 'agama', 'macam', 'apa', 'yg', 'terap', 'serang', 'banten', 'toleransi', 'mitos', 'hitamputiht']"
82,0,suara sang veteran : kalau perlu koruptor di hukum mati! #hitamPutihT7,suara sang veteran   kalau perlu koruptor di hukum mati   hitamputiht ,,60,5.0,"['suara', 'sang', 'veteran', 'kalau', 'perlu', 'koruptor', 'di', 'hukum', 'mati', 'hitamputiht']","['suara', 'sang', 'veteran', 'kalau', 'perlu', 'koruptor', 'hukum', 'mati', 'hitamputiht']","['suara', 'sang', 'veteran', 'kalau', 'perlu', 'koruptor', 'hukum', 'mati', 'hitamputiht']"
83,0,Turut berduka buat anak nya buk pak #HitamPutihT7,turut berduka buat anak nya buk pak  hitamputiht ,,42,2.4,"['turut', 'berduka', 'buat', 'anak', 'nya', 'buk', 'pak', 'hitamputiht']","['turut', 'berduka', 'buat', 'anak', 'nya', 'buk', 'pak', 'hitamputiht']","['turut', 'duka', 'buat', 'anak', 'nya', 'buk', 'pak', 'hitamputiht']"
84,0,ingin kan hal yg baik tetapi belum tentu semua itu sesuatu yg diharapkan? #moreppie #hitamputihT7,ingin kan hal yg baik tetapi belum tentu semua itu sesuatu yg diharapkan   moreppie  hitamputiht ,,83,3.5999999999999996,"['ingin', 'kan', 'hal', 'yg', 'baik', 'tetapi', 'belum', 'tentu', 'semua', 'itu', 'sesuatu', 'yg', 'diharapkan', 'moreppie', 'hitamputiht']","['kan', 'yg', 'baik', 'semua', 'yg', 'diharapkan', 'moreppie', 'hitamputiht']","['kan', 'yg', 'baik', 'semua', 'yg', 'harap', 'moreppie', 'hitamputiht']"
85,0,ga tau kenapa semua menjadi buruk ketika kau pergi #moreppie #hitamputihT7,ga tau kenapa semua menjadi buruk ketika kau pergi  moreppie  hitamputiht ,,64,3.1,"['ga', 'tau', 'kenapa', 'semua', 'menjadi', 'buruk', 'ketika', 'kau', 'pergi', 'moreppie', 'hitamputiht']","['ga', 'tau', 'semua', 'menjadi', 'buruk', 'kau', 'pergi', 'moreppie', 'hitamputiht']","['ga', 'tau', 'semua', 'jadi', 'buruk', 'kau', 'pergi', 'moreppie', 'hitamputiht']"
86,0,#HitamPutihT7 udah sodok ajah bu haha #TributeToWanitaIndonesia, hitamputiht  udah sodok ajah bu haha  tributetowanitaindonesia,,57,3.5000000000000004,"['hitamputiht', 'udah', 'sodok', 'ajah', 'bu', 'haha', 'tributetowanitaindonesia']","['hitamputiht', 'udah', 'sodok', 'ajah', 'bu', 'haha', 'tributetowanitaindonesia']","['hitamputiht', 'udah', 'sodok', 'ajah', 'bu', 'haha', 'tributetowanitaindonesia']"
87,0,butuh ketegasan dari pihak masyarakat dan pemerintah kita butuh tindakan bukan hanya ngoceh di medsos #HitamPutihT7 #PollingHitamPutih,butuh ketegasan dari pihak masyarakat dan pemerintah kita butuh tindakan bukan hanya ngoceh di medsos  hitamputiht   pollinghitamputih,,118,1.7000000000000002,"['butuh', 'ketegasan', 'dari', 'pihak', 'masyarakat', 'dan', 'pemerintah', 'kita', 'butuh', 'tindakan', 'bukan', 'hanya', 'ngoceh', 'di', 'medsos', 'hitamputiht', 'pollinghitamputih']","['butuh', 'ketegasan', 'pihak', 'masyarakat', 'pemerintah', 'butuh', 'tindakan', 'bukan', 'ngoceh', 'medsos', 'hitamputiht', 'pollinghitamputih']","['butuh', 'tegas', 'pihak', 'masyarakat', 'perintah', 'butuh', 'tindak', 'bukan', 'ngoceh', 'medsos', 'hitamputiht', 'pollinghitamputih']"
88,0,hidup itu harus dijalanin bukan dipikirin #hitamputiht7,hidup itu harus dijalanin bukan dipikirin  hitamputiht ,,49,2.0,"['hidup', 'itu', 'harus', 'dijalanin', 'bukan', 'dipikirin', 'hitamputiht']","['hidup', 'dijalanin', 'bukan', 'dipikirin', 'hitamputiht']","['hidup', 'dijalanin', 'bukan', 'dipikirin', 'hitamputiht']"
89,0,Pemimpin itu adalah pribadi yang dikorbankan #HitamPutihT7,pemimpin itu adalah pribadi yang dikorbankan  hitamputiht ,,52,1.9,"['pemimpin', 'itu', 'adalah', 'pribadi', 'yang', 'dikorbankan', 'hitamputiht']","['pemimpin', 'pribadi', 'dikorbankan', 'hitamputiht']","['pimpin', 'pribadi', 'korban', 'hitamputiht']"
90,0,"Hidup ini dijalanin, bukan dipikirin. Mongol Stres #hitamputiht7",hidup ini dijalanin  bukan dipikirin  mongol stres  hitamputiht ,,57,5.3,"['hidup', 'ini', 'dijalanin', 'bukan', 'dipikirin', 'mongol', 'stres', 'hitamputiht']","['hidup', 'dijalanin', 'bukan', 'dipikirin', 'mongol', 'stres', 'hitamputiht']","['hidup', 'dijalanin', 'bukan', 'dipikirin', 'mongol', 'stres', 'hitamputiht']"
91,0,"#HitamPutihT7 Demo gak akan nyelesaikan masalah, harusnya bermusyawara ajha #HitamPutihT7", hitamputiht  demo gak akan nyelesaikan masalah  harusnya bermusyawara ajha  hitamputiht ,,80,3.6999999999999997,"['hitamputiht', 'demo', 'gak', 'akan', 'nyelesaikan', 'masalah', 'harusnya', 'bermusyawara', 'ajha', 'hitamputiht']","['hitamputiht', 'demo', 'gak', 'nyelesaikan', 'masalah', 'harusnya', 'bermusyawara', 'ajha', 'hitamputiht']","['hitamputiht', 'demo', 'gak', 'nyelesaikan', 'masalah', 'harus', 'bermusyawara', 'ajha', 'hitamputiht']"
92,0,#hitamputihT7 bayangkan kalau seluruh konvensional akan buat online dimana pengusahanya tdk perlu bayar apa2. yg perorangan pasti kalah, hitamputiht  bayangkan kalau seluruh konvensional akan buat online dimana pengusahanya tdk perlu bayar apa   yg perorangan pasti kalah,,118,1.7000000000000002,"['hitamputiht', 'bayangkan', 'kalau', 'seluruh', 'konvensional', 'akan', 'buat', 'online', 'dimana', 'pengusahanya', 'tdk', 'perlu', 'bayar', 'apa', 'yg', 'perorangan', 'pasti', 'kalah']","['hitamputiht', 'bayangkan', 'kalau', 'seluruh', 'konvensional', 'buat', 'online', 'pengusahanya', 'tdk', 'perlu', 'bayar', 'apa', 'yg', 'perorangan', 'kalah']","['hitamputiht', 'bayang', 'kalau', 'seluruh', 'konvensional', 'buat', 'online', 'usaha', 'tdk', 'perlu', 'bayar', 'apa', 'yg', 'orang', 'kalah']"
